id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,game_id,spread,provider_used
401754598,2025,13,regular,2025-11-22T01:00:00.000Z,False,True,False,True,,3670.0,Carter-Finley Stadium,152,NC State,fbs,ACC,21.0,"[7, 0, 7, 7]",0.72925865650177,1449.0,1481.0,52,Florida State,fbs,ACC,11.0,"[0, 3, 0, 8]",0.27074134349823,1638.0,1606.0,4.720332964140075,,,401754598,6.5,Bovada
401760418,2025,13,regular,2025-11-22T03:30:00.000Z,False,True,False,True,,6501.0,Allegiant Stadium,2439,UNLV,fbs,Mountain West,38.0,"[10, 14, 0, 14]",0.9917385578155518,1604.0,1663.0,62,Hawai'i,fbs,Mountain West,10.0,"[7, 3, 0, 0]",0.008261442184448242,1480.0,1421.0,3.609955771696005,,,401760418,-2.5,Bovada
401754606,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,False,False,,3630.0,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,52.0,"[15, 20, 14, 3]",0.9899044036865234,1444.0,1542.0,48,Delaware,fbs,Conference USA,14.0,"[0, 7, 0, 7]",0.010095596313476562,1364.0,1266.0,3.057955735193439,,,401754606,-17.5,Bovada
401756958,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,False,True,,3772.0,Jack Trice Stadium,66,Iowa State,fbs,Big 12,38.0,"[7, 10, 14, 7]",0.9919295310974121,1600.0,1655.0,2305,Kansas,fbs,Big 12,14.0,"[0, 0, 14, 0]",0.00807046890258789,1554.0,1499.0,3.2876366410776248,,,401756958,-3.5,Bovada
401752778,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,False,True,,3835.0,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,17.0,"[0, 14, 3, 0]",0.5228720903396606,1807.0,1824.0,142,Missouri,fbs,SEC,6.0,"[3, 3, 0, 0]",0.47712790966033936,1765.0,1748.0,3.8866845198095876,,,401752778,-4.5,Bovada
401752909,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,True,True,,4250.0,Wrigley Field,77,Northwestern,fbs,Big Ten,38.0,"[10, 3, 15, 10]",0.8243551254272461,1526.0,1531.0,135,Minnesota,fbs,Big Ten,35.0,"[0, 21, 7, 7]",0.1756448745727539,1496.0,1491.0,7.305459827041887,,,401752909,-4.0,Bovada
401754602,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,False,True,,3735.0,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,38.0,"[7, 14, 3, 14]",0.9910668134689331,1782.0,1860.0,97,Louisville,fbs,ACC,6.0,"[3, 3, 0, 0]",0.008933186531066895,1709.0,1631.0,3.7331319170940747,,,401754602,-4.0,Bovada
401754603,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,False,True,,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,17.0,"[3, 0, 7, 7]",0.28536638617515564,1402.0,1409.0,2390,Miami,fbs,ACC,34.0,"[7, 13, 7, 7]",0.7146336138248444,1914.0,1907.0,3.9113358309470994,,,401754603,18.5,Bovada
401762512,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,False,True,,3841.0,Michie Stadium,349,Army,fbs,American Athletic,25.0,"[7, 15, 3, 0]",0.1432495415210724,1529.0,1504.0,202,Tulsa,fbs,American Athletic,26.0,"[7, 7, 0, 12]",0.8567504584789276,1094.0,1119.0,6.910777336301107,,,401762512,-10.0,Bovada
401752912,2025,13,regular,2025-11-22T17:00:00.000Z,False,True,False,True,,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,42.0,"[7, 7, 14, 14]",0.9874398112297058,2145.0,2158.0,164,Rutgers,fbs,Big Ten,9.0,"[0, 3, 0, 6]",0.01256018877029419,1458.0,1445.0,3.630035748868403,,,401752912,-29.0,Bovada
401752776,2025,13,regular,2025-11-22T17:45:00.000Z,False,True,False,False,,3917.0,Sanford Stadium,61,Georgia,fbs,SEC,35.0,"[14, 14, 7, 0]",0.9921115636825562,2070.0,2048.0,2429,Charlotte,fbs,American Athletic,3.0,"[0, 3, 0, 0]",0.007888436317443848,1013.0,1035.0,2.676535798551931,,,401752776,-42.5,Bovada
401756954,2025,13,regular,2025-11-22T18:00:00.000Z,False,True,False,True,,3619.0,Arizona Stadium,12,Arizona,fbs,Big 12,41.0,"[7, 7, 7, 20]",0.9967034459114075,1592.0,1651.0,239,Baylor,fbs,Big 12,17.0,"[14, 3, 0, 0]",0.0032965540885925293,1585.0,1526.0,6.223066337170956,,,401756954,-6.5,Bovada
401761657,2025,13,regular,2025-11-22T18:00:00.000Z,False,True,False,True,,3608.0,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,10.0,"[0, 0, 3, 7]",0.0013588489964604378,1319.0,1250.0,295,Old Dominion,fbs,Sun Belt,45.0,"[14, 17, 14, 0]",0.9986411510035396,1566.0,1635.0,3.476384076018411,,,401761657,10.0,Bovada
401752954,2025,13,regular,2025-11-22T18:00:00.000Z,False,True,False,False,,3651.0,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,24.0,"[3, 7, 7, 7]",0.5653398036956787,1882.0,1874.0,265,Washington State,fbs,Pac-12,20.0,"[3, 14, 0, 3]",0.4346601963043213,1500.0,1508.0,6.595652422164998,,,401752954,-15.0,Bovada
401762867,2025,13,regular,2025-11-22T19:00:00.000Z,False,True,False,True,,3739.0,Glass Bowl,2649,Toledo,fbs,Mid-American,38.0,"[14, 10, 7, 7]",0.9851285219192505,1630.0,1642.0,2050,Ball State,fbs,Mid-American,9.0,"[0, 3, 0, 6]",0.014871478080749512,1030.0,1018.0,3.9451780489615396,,,401762867,-29.5,Bovada
401760419,2025,13,regular,2025-11-22T19:00:00.000Z,False,True,False,True,,3984.0,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,7.0,"[0, 0, 7, 0]",0.06490600109100342,1348.0,1333.0,2440,Nevada,fbs,Mountain West,13.0,"[0, 7, 3, 3]",0.9350939989089966,1288.0,1303.0,4.960683280349936,,,401760419,-6.5,Bovada
401757306,2025,13,regular,2025-11-22T19:00:00.000Z,False,True,False,True,,4899.0,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,41.0,"[14, 0, 13, 14]",0.9273834824562073,1375.0,1385.0,2623,Missouri State,fbs,Conference USA,34.0,"[3, 10, 14, 7]",0.07261651754379272,1376.0,1366.0,8.731697139583876,,,401757306,-6.5,Bovada
401761656,2025,13,regular,2025-11-22T19:30:00.000Z,False,True,False,True,,3792.0,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,26.0,"[3, 13, 7, 3]",0.2184579074382782,1248.0,1252.0,276,Marshall,fbs,Sun Belt,24.0,"[7, 14, 3, 0]",0.7815420925617218,1499.0,1495.0,7.4641602063129895,,,401761656,4.0,Bovada
401762511,2025,13,regular,2025-11-22T20:00:00.000Z,False,True,False,True,,7221.0,Protective Stadium,5,UAB,fbs,American Athletic,18.0,"[10, 0, 0, 8]",0.0039056341629475355,1197.0,1175.0,58,South Florida,fbs,American Athletic,48.0,"[7, 10, 17, 14]",0.9960943658370525,1729.0,1751.0,4.383208136782565,,,401762511,21.0,Bovada
401757307,2025,13,regular,2025-11-22T20:00:00.000Z,False,True,False,True,,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,34.0,"[7, 0, 7, 14, 6]",0.7309790849685669,1396.0,1407.0,2335,Liberty,fbs,Conference USA,28.0,"[3, 10, 15, 0, 0]",0.2690209150314331,1468.0,1457.0,7.27530017878221,,,401757307,1.0,Bovada
401757175,2025,13,regular,2025-11-22T20:00:00.000Z,False,True,False,False,,3715.0,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,45.0,"[3, 14, 14, 14]",0.46710923314094543,1249.0,1263.0,41,UConn,fbs,FBS Independents,48.0,"[24, 3, 7, 14]",0.5328907668590546,1568.0,1554.0,8.729593024822146,,,401757175,6.0,Bovada
401757309,2025,13,regular,2025-11-22T20:00:00.000Z,False,True,False,True,,3946.0,Sun Bowl,2638,UTEP,fbs,Conference USA,31.0,"[21, 0, 3, 7]",0.3657667636871338,1215.0,1208.0,166,New Mexico State,fbs,Conference USA,34.0,"[0, 21, 3, 10]",0.6342332363128662,1181.0,1188.0,7.161423595259868,,,401757309,-4.0,Bovada
401757308,2025,13,regular,2025-11-22T20:00:00.000Z,False,True,False,True,,3725.0,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,31.0,"[0, 10, 7, 14]",0.9829244017601013,1122.0,1148.0,2534,Sam Houston,fbs,Conference USA,17.0,"[10, 0, 0, 7]",0.01707559823989868,1094.0,1068.0,5.92583521036406,,,401757308,-7.0,Bovada
401761658,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,6526.0,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,42.0,"[7, 14, 14, 7]",1.0,1369.0,1375.0,2572,Southern Miss,fbs,Sun Belt,35.0,"[0, 7, 7, 21]",0.0,1303.0,1297.0,4.629778731009781,,,401761658,2.5,Bovada
401752911,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,3626.0,Autzen Stadium,2483,Oregon,fbs,Big Ten,42.0,"[14, 14, 7, 7]",0.9968926906585693,2068.0,2086.0,30,USC,fbs,Big Ten,27.0,"[7, 7, 7, 6]",0.003107309341430664,1916.0,1898.0,5.135430654086582,,,401752911,-11.0,Bovada
401752780,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,52.0,"[14, 10, 21, 7]",1.0,1872.0,1880.0,8,Arkansas,fbs,SEC,37.0,"[6, 14, 3, 14]",0.0,1596.0,1588.0,5.379994843795397,,,401752780,-8.5,Bovada
401752782,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,3973.0,FirstBank Stadium,238,Vanderbilt,fbs,SEC,45.0,"[3, 21, 21, 0]",0.9704754948616028,1770.0,1827.0,96,Kentucky,fbs,SEC,17.0,"[0, 3, 0, 14]",0.029524505138397217,1635.0,1578.0,3.2319062565762313,,,401752782,-7.0,Bovada
401752913,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,3793.0,Kinnick Stadium,2294,Iowa,fbs,Big Ten,20.0,"[7, 0, 0, 13]",0.5728206634521484,1907.0,1902.0,127,Michigan State,fbs,Big Ten,17.0,"[0, 3, 14, 0]",0.42717933654785156,1377.0,1382.0,5.8560481726197,,,401752913,-17.5,Bovada
401762513,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,3604.0,Alamodome,2636,UTSA,fbs,American Athletic,58.0,"[14, 20, 10, 14]",0.9928389191627502,1472.0,1585.0,151,East Carolina,fbs,American Athletic,24.0,"[0, 3, 7, 14]",0.007161080837249756,1604.0,1491.0,3.4460992661189365,,,401762513,2.0,Bovada
401757305,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,2031.0,Pitbull Stadium,2229,Florida International,fbs,Conference USA,27.0,"[7, 0, 10, 10]",0.3575092554092407,1326.0,1343.0,55,Jacksonville State,fbs,Conference USA,21.0,"[7, 7, 7, 0]",0.6424907445907593,1518.0,1501.0,7.66191105255291,,,401757305,-2.5,Bovada
401754604,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,False,,3855.0,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,70.0,"[35, 14, 7, 14]",0.9941574335098267,2189.0,2263.0,183,Syracuse,fbs,ACC,7.0,"[0, 0, 0, 7]",0.00584256649017334,1304.0,1230.0,3.3386299156731587,,,401754604,-37.0,Bovada
401754600,2025,13,regular,2025-11-22T20:30:00.000Z,False,True,False,True,,3787.0,Kenan Stadium,153,North Carolina,fbs,ACC,25.0,"[7, 3, 8, 7]",0.6972442865371704,1361.0,1364.0,150,Duke,fbs,ACC,32.0,"[7, 10, 7, 8]",0.3027557134628296,1576.0,1573.0,6.197711451448148,,,401754600,7.0,Bovada
401762515,2025,13,regular,2025-11-22T20:45:00.000Z,False,True,False,True,,3806.0,Lincoln Financial Field,218,Temple,fbs,American Athletic,13.0,"[7, 0, 0, 6]",0.013555897399783134,1266.0,1234.0,2655,Tulane,fbs,American Athletic,37.0,"[10, 10, 6, 11]",0.9864441026002169,1543.0,1575.0,3.574444017848902,,,401762515,7.5,Bovada
401756959,2025,13,regular,2025-11-22T21:00:00.000Z,False,True,False,True,,3652.0,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,17.0,"[0, 0, 7, 10]",0.9978678822517395,1468.0,1464.0,197,Oklahoma State,fbs,Big 12,14.0,"[7, 7, 0, 0]",0.002132117748260498,1080.0,1084.0,6.068326629734767,,,401756959,-13.5,Bovada
401756957,2025,13,regular,2025-11-22T21:00:00.000Z,False,True,False,True,,4728.0,TDECU Stadium,248,Houston,fbs,Big 12,14.0,"[0, 7, 7, 0]",0.5768406391143799,1476.0,1479.0,2628,TCU,fbs,Big 12,17.0,"[14, 0, 0, 3]",0.4231593608856201,1605.0,1602.0,6.5693837600173905,,,401756957,1.5,Bovada
401752914,2025,13,regular,2025-11-22T21:00:00.000Z,False,True,False,True,,3665.0,SECU Stadium,120,Maryland,fbs,Big Ten,20.0,"[7, 3, 3, 7]",0.002435908652842045,1440.0,1414.0,130,Michigan,fbs,Big Ten,45.0,"[7, 14, 14, 10]",0.997564091347158,1799.0,1825.0,3.802841750717656,,,401752914,14.0,Bovada
401761660,2025,13,regular,2025-11-22T21:00:00.000Z,False,True,False,True,,3975.0,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,31.0,"[0, 10, 7, 14]",0.9729332327842712,1359.0,1362.0,2247,Georgia State,fbs,Sun Belt,19.0,"[0, 6, 6, 7]",0.02706676721572876,1107.0,1104.0,6.059723295053843,,,401761660,-9.5,Bovada
401756960,2025,13,regular,2025-11-22T21:00:00.000Z,False,True,False,True,,587.0,Rice-Eccles Stadium,254,Utah,fbs,Big 12,51.0,"[7, 14, 14, 16]",0.2940085530281067,1977.0,1971.0,2306,Kansas State,fbs,Big 12,47.0,"[7, 24, 7, 9]",0.7059914469718933,1674.0,1680.0,10.539370561113188,,,401756960,-17.5,Bovada
401752779,2025,13,regular,2025-11-22T21:15:00.000Z,False,True,False,False,,3994.0,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,51.0,"[20, 17, 7, 7]",0.9924185276031494,1645.0,1730.0,324,Coastal Carolina,fbs,Sun Belt,7.0,"[0, 0, 0, 7]",0.007581472396850586,1313.0,1228.0,3.502150295620211,,,401752779,-24.0,Bovada
401761659,2025,13,regular,2025-11-22T22:00:00.000Z,False,True,False,True,,3644.0,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,31.0,"[0, 3, 14, 14]",0.8567688465118408,1542.0,1533.0,2433,UL Monroe,fbs,Sun Belt,14.0,"[0, 0, 7, 7]",0.14323115348815918,1004.0,1013.0,4.779916081017038,,,401761659,-20.5,Bovada
401760416,2025,13,regular,2025-11-23T00:00:00.000Z,False,True,False,True,,3653.0,Albertsons Stadium,68,Boise State,fbs,Mountain West,49.0,"[7, 20, 7, 15]",0.9962014555931091,1589.0,1621.0,36,Colorado State,fbs,Mountain West,21.0,"[7, 0, 0, 14]",0.003798544406890869,1223.0,1191.0,4.346051359634192,,,401760416,-17.0,Bovada
401754601,2025,13,regular,2025-11-23T00:00:00.000Z,False,True,False,True,,721.0,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,28.0,"[0, 14, 0, 14]",0.16961883008480072,1599.0,1573.0,221,Pittsburgh,fbs,ACC,42.0,"[21, 7, 7, 7]",0.8303811699151993,1665.0,1691.0,4.477657732122358,,,401754601,-2.5,Bovada
401760415,2025,13,regular,2025-11-23T00:00:00.000Z,False,True,False,True,,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,3.0,"[0, 0, 0, 3]",0.014733248390257359,1383.0,1350.0,167,New Mexico,fbs,Mountain West,20.0,"[7, 10, 0, 3]",0.9852667516097426,1458.0,1491.0,2.9671530551482315,,,401760415,3.5,Bovada
401752908,2025,13,regular,2025-11-23T00:00:00.000Z,False,True,False,True,,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,37.0,"[7, 16, 7, 7]",0.9944369196891785,1938.0,1975.0,158,Nebraska,fbs,Big Ten,10.0,"[0, 3, 7, 0]",0.005563080310821533,1648.0,1611.0,3.2286130019262984,,,401752908,-7.0,Bovada
401752915,2025,13,regular,2025-11-23T00:30:00.000Z,False,True,False,True,,347.0,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,27.0,"[7, 3, 7, 10]",0.9873610138893127,1467.0,1521.0,356,Illinois,fbs,Big Ten,10.0,"[0, 7, 3, 0]",0.012638986110687256,1630.0,1576.0,5.001122438154633,,,401752915,9.5,Bovada
401752775,2025,13,regular,2025-11-23T00:30:00.000Z,False,True,False,True,,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,11.0,"[0, 0, 3, 8]",0.0,1565.0,1543.0,2633,Tennessee,fbs,SEC,31.0,"[14, 17, 0, 0]",1.0,1834.0,1856.0,2.205107309922417,,,401752775,3.0,Bovada
401754599,2025,13,regular,2025-11-23T00:30:00.000Z,False,True,False,True,,3940.0,Stanford Stadium,24,Stanford,fbs,ACC,31.0,"[0, 14, 3, 14]",1.0,1246.0,1315.0,25,California,fbs,ACC,10.0,"[3, 7, 0, 0]",0.0,1420.0,1351.0,5.2862318349905895,,,401754599,4.5,Bovada
401762514,2025,13,regular,2025-11-23T00:30:00.000Z,False,True,False,True,,3895.0,Rice Stadium,242,Rice,fbs,American Athletic,24.0,"[14, 0, 7, 3]",0.1891024261713028,1169.0,1144.0,249,North Texas,fbs,American Athletic,56.0,"[7, 21, 14, 14]",0.8108975738286972,1716.0,1741.0,3.2991485915013485,,,401762514,18.5,Bovada
401752777,2025,13,regular,2025-11-23T00:45:00.000Z,False,True,False,False,,3958.0,Tiger Stadium (LA),99,LSU,fbs,SEC,13.0,"[0, 7, 3, 3]",0.6907662153244019,1693.0,1690.0,98,Western Kentucky,fbs,Conference USA,10.0,"[3, 0, 0, 7]",0.30923378467559814,1398.0,1401.0,5.332586354905082,,,401752777,-24.5,Bovada
401756956,2025,13,regular,2025-11-23T01:00:00.000Z,False,True,False,True,,3726.0,Folsom Field,38,Colorado,fbs,Big 12,17.0,"[7, 0, 10, 0]",0.009020018391311169,1377.0,1338.0,9,Arizona State,fbs,Big 12,42.0,"[3, 10, 8, 21]",0.9909799816086888,1614.0,1653.0,6.681236701530058,,,401756956,7.0,Bovada
401756955,2025,13,regular,2025-11-23T01:00:00.000Z,False,True,False,True,,3854.0,Nippert Stadium,2132,Cincinnati,fbs,Big 12,14.0,"[0, 7, 0, 7]",0.31679895520210266,1578.0,1569.0,252,BYU,fbs,Big 12,26.0,"[7, 3, 7, 9]",0.6832010447978973,1772.0,1781.0,4.566544103656873,,,401756955,2.5,Bovada
401760417,2025,13,regular,2025-11-23T03:30:00.000Z,False,True,False,True,,3660.0,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,17.0,"[7, 10, 0, 0]",0.21230269968509674,1510.0,1478.0,328,Utah State,fbs,Mountain West,28.0,"[7, 0, 7, 14]",0.7876973003149033,1423.0,1455.0,7.5268344203989095,,,401760417,-2.0,Bovada
401752910,2025,13,regular,2025-11-23T03:30:00.000Z,False,True,False,True,,1056.0,Rose Bowl,26,UCLA,fbs,Big Ten,14.0,"[0, 0, 7, 7]",0.0028976621106266975,1361.0,1313.0,264,Washington,fbs,Big Ten,48.0,"[3, 17, 14, 14]",0.9971023378893733,1754.0,1802.0,3.192641077921975,,,401752910,11.0,Bovada
401760420,2025,13,regular,2025-11-23T03:30:00.000Z,False,True,False,True,,7311.0,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,25.0,"[11, 7, 0, 7]",0.9587395191192627,1507.0,1530.0,23,San José State,fbs,Mountain West,3.0,"[0, 3, 0, 0]",0.041260480880737305,1208.0,1185.0,3.342700102602753,,,401760420,-10.0,Bovada
401762868,2025,14,regular,2025-11-25T21:30:00.000Z,False,True,False,True,,3985.0,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,14.0,"[0, 14, 0, 0]",0.006251768674701452,748.0,718.0,189,Bowling Green,fbs,Mid-American,45.0,"[14, 14, 7, 10]",0.9937482313252985,1230.0,1260.0,2.1605811274523727,,,401762868,14.0,Bovada
401762869,2025,14,regular,2025-11-26T00:30:00.000Z,False,True,False,True,,3912.0,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,21.0,"[7, 0, 0, 14]",0.0,1246.0,1239.0,2711,Western Michigan,fbs,Mid-American,31.0,"[0, 17, 14, 0]",1.0,1407.0,1414.0,3.7143168825044937,,,401762869,10.0,Bovada
401762516,2025,14,regular,2025-11-28T00:30:00.000Z,False,True,False,True,,3805.0,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,17.0,"[3, 14, 0, 0]",0.0,1660.0,1620.0,2426,Navy,fbs,American Athletic,28.0,"[0, 14, 7, 7]",1.0,1485.0,1525.0,5.624486611217874,,,401762516,-3.5,Bovada
401756964,2025,14,regular,2025-11-28T17:00:00.000Z,False,True,False,True,,3833.0,Memorial Stadium,2305,Kansas,fbs,Big 12,21.0,"[0, 7, 7, 7]",0.18204674124717712,1499.0,1516.0,254,Utah,fbs,Big 12,31.0,"[3, 7, 0, 21]",0.8179532587528229,1971.0,1954.0,6.276140375244612,,,401756964,10.0,Bovada
401762870,2025,14,regular,2025-11-28T17:00:00.000Z,False,True,False,True,,3965.0,UB Stadium,2084,Buffalo,fbs,Mid-American,26.0,"[0, 7, 6, 13]",0.5063985586166382,1288.0,1298.0,195,Ohio,fbs,Mid-American,31.0,"[7, 14, 7, 3]",0.4936014413833618,1572.0,1562.0,4.941688531055923,,,401762870,7.0,Bovada
401762871,2025,14,regular,2025-11-28T17:00:00.000Z,False,True,False,True,,3764.0,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,31.0,"[7, 14, 0, 10]",0.5420212745666504,1260.0,1233.0,2309,Kent State,fbs,Mid-American,35.0,"[3, 14, 3, 15]",0.4579787254333496,974.0,1001.0,7.06656686791855,,,401762871,-5.0,Bovada
401752916,2025,14,regular,2025-11-28T17:00:00.000Z,False,True,False,True,,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,16.0,"[10, 6, 0, 0]",0.03046702966094017,1611.0,1580.0,2294,Iowa,fbs,Big Ten,40.0,"[10, 14, 9, 7]",0.9695329703390598,1902.0,1933.0,3.966240038437885,,,401752916,6.0,Bovada
401752788,2025,14,regular,2025-11-28T17:00:00.000Z,False,True,False,True,,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,19.0,"[7, 3, 3, 6]",0.037043988704681396,1492.0,1491.0,145,Ole Miss,fbs,SEC,38.0,"[14, 7, 3, 14]",0.9629560112953186,1959.0,1960.0,4.644830935938228,,,401752788,7.0,Bovada
401760421,2025,14,regular,2025-11-28T20:00:00.000Z,False,True,False,True,,5388.0,Canvas Stadium,36,Colorado State,fbs,Mountain West,21.0,"[0, 7, 7, 7]",0.0,1191.0,1155.0,2005,Air Force,fbs,Mountain West,42.0,"[14, 7, 7, 14]",1.0,1350.0,1386.0,3.654887940296669,,,401760421,2.5,Bovada
401752786,2025,14,regular,2025-11-28T20:30:00.000Z,False,True,True,False,,5348.0,Mercedes-Benz Stadium,59,Georgia Tech,fbs,ACC,9.0,"[3, 0, 3, 3]",0.5011671185493469,1573.0,1595.0,61,Georgia,fbs,SEC,16.0,"[0, 13, 0, 3]",0.4988328814506531,2048.0,2026.0,3.7309061341517817,,,401752786,16.5,Bovada
401760426,2025,14,regular,2025-11-28T20:30:00.000Z,False,True,False,True,,3971.0,University Stadium (NM),167,New Mexico,fbs,Mountain West,23.0,"[3, 7, 7, 0, 6]",0.1694977879524231,1491.0,1500.0,21,San Diego State,fbs,Mountain West,17.0,"[0, 14, 3, 0, 0]",0.8305022120475769,1530.0,1521.0,8.259158428099113,,,401760426,1.0,Bovada
401762442,2025,14,regular,2025-11-28T20:30:00.000Z,False,True,False,True,,3825.0,DATCU Stadium,249,North Texas,fbs,American Athletic,52.0,"[14, 21, 10, 7]",0.9109395146369934,1741.0,1756.0,218,Temple,fbs,American Athletic,25.0,"[7, 0, 7, 11]",0.08906048536300659,1234.0,1219.0,3.517130738315427,,,401762442,-20.0,Bovada
401760422,2025,14,regular,2025-11-28T21:00:00.000Z,False,True,False,True,,3905.0,Maverik Stadium,328,Utah State,fbs,Mountain West,24.0,"[14, 7, 3, 0]",0.34251150488853455,1455.0,1462.0,68,Boise State,fbs,Mountain West,25.0,"[10, 3, 6, 6]",0.6574884951114655,1621.0,1614.0,6.623730275130599,,,401760422,2.0,Bovada
401752924,2025,14,regular,2025-11-29T00:30:00.000Z,False,True,False,True,,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,3.0,"[3, 0, 0, 0]",0.0,1276.0,1227.0,84,Indiana,fbs,Big Ten,56.0,"[7, 21, 21, 7]",1.0,2142.0,2191.0,4.180747607485243,,,401752924,28.5,Bovada
401752792,2025,14,regular,2025-11-29T00:30:00.000Z,False,True,False,True,,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,27.0,"[0, 3, 10, 14]",0.6624485850334167,1880.0,1898.0,245,Texas A&M,fbs,SEC,17.0,"[0, 10, 0, 7]",0.33755141496658325,1896.0,1878.0,6.110871723010601,,,401752792,2.5,Bovada
401756961,2025,14,regular,2025-11-29T02:00:00.000Z,False,True,False,True,,3947.0,Mountain America Stadium,9,Arizona State,fbs,Big 12,7.0,"[0, 7, 0, 0]",0.08919469267129898,1653.0,1615.0,12,Arizona,fbs,Big 12,23.0,"[0, 3, 10, 10]",0.910805307328701,1651.0,1689.0,4.291838806190243,,,401756961,2.0,Bovada
401752790,2025,14,regular,2025-11-29T17:00:00.000Z,False,True,False,False,,3994.0,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,14.0,"[0, 14, 0, 0]",0.009317152202129364,1730.0,1697.0,228,Clemson,fbs,ACC,28.0,"[0, 17, 3, 8]",0.9906828477978706,1725.0,1758.0,6.0292124586193445,,,401752790,-2.5,Bovada
401752787,2025,14,regular,2025-11-29T17:00:00.000Z,False,True,False,False,,3873.0,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,41.0,"[7, 13, 7, 14]",0.9749041199684143,1631.0,1744.0,96,Kentucky,fbs,SEC,0.0,"[0, 0, 0, 0]",0.025095880031585693,1578.0,1465.0,3.079453613424045,,,401752787,-1.0,Bovada
401762875,2025,14,regular,2025-11-29T17:00:00.000Z,False,True,False,True,,3996.0,Yager Stadium,193,Miami (OH),fbs,Mid-American,45.0,"[21, 10, 7, 7]",0.9936692118644714,1451.0,1459.0,2050,Ball State,fbs,Mid-American,24.0,"[10, 0, 0, 14]",0.0063307881355285645,1018.0,1010.0,4.145491298442376,,,401762875,-17.0,Bovada
401762872,2025,14,regular,2025-11-29T17:00:00.000Z,False,True,False,True,,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,3.0,"[0, 3, 0, 0]",0.011706745252013206,1291.0,1282.0,2649,Toledo,fbs,Mid-American,21.0,"[0, 0, 7, 14]",0.9882932547479868,1642.0,1651.0,4.719029622814196,,,401762872,11.5,Bovada
